"id"	"make"	"model"	"year"	"class"	"trans"	"drive"	"cyl"	"displ"	"fuel"	"hwy"	"cty"
"930"	14033	"Toyota"	"Paseo Convertible"	1998	"Minicompact Cars"	"Automatic 4-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	29	23
"931"	14034	"Toyota"	"Paseo Convertible"	1998	"Minicompact Cars"	"Manual 5-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	31	25
"932"	14832	"Toyota"	"Paseo Convertible"	1999	"Minicompact Cars"	"Automatic 4-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	29	24
"933"	14833	"Toyota"	"Paseo Convertible"	1999	"Minicompact Cars"	"Manual 5-spd"	"Front-Wheel Drive"	4	1.5	"Regular"	37	28
"934"	8417	"Toyota"	"Previa"	1991	"Vans"	"Automatic 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	20	16
"935"	8418	"Toyota"	"Previa"	1991	"Vans"	"Manual 5-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	20	17
"936"	9482	"Toyota"	"Previa"	1992	"Vans"	"Automatic 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	20	15
"937"	9483	"Toyota"	"Previa"	1992	"Vans"	"Manual 5-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	20	16
"938"	10479	"Toyota"	"Previa"	1993	"Vans"	"Automatic 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	20	15
"939"	10480	"Toyota"	"Previa"	1993	"Vans"	"Manual 5-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	20	16
"940"	11432	"Toyota"	"Previa"	1994	"Vans"	"Automatic 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	21	17
"941"	11433	"Toyota"	"Previa"	1994	"Vans"	"Automatic 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	20	15
"942"	12383	"Toyota"	"Previa"	1995	"Vans"	"Automatic 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	20	15
"943"	12384	"Toyota"	"Previa"	1995	"Vans"	"Automatic 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	20	16
"944"	13129	"Toyota"	"Previa"	1996	"Vans"	"Automatic 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	20	16
"945"	13852	"Toyota"	"Previa"	1997	"Vans"	"Automatic 4-spd"	"Rear-Wheel Drive"	4	2.4	"Regular"	20	16
"946"	8419	"Toyota"	"Previa All-Trac"	1991	"Vans"	"Automatic 4-spd"	"4-Wheel or All-Wheel Drive"	4	2.4	"Regular"	20	15
"947"	8420	"Toyota"	"Previa All-Trac"	1991	"Vans"	"Manual 5-spd"	"4-Wheel or All-Wheel Drive"	4	2.4	"Regular"	20	16
"948"	9484	"Toyota"	"Previa All-Trac"	1992	"Vans"	"Automatic 4-spd"	"4-Wheel or All-Wheel Drive"	4	2.4	"Regular"	19	15
"949"	9485	"Toyota"	"Previa All-Trac"	1992	"Vans"	"Manual 5-spd"	"4-Wheel or All-Wheel Drive"	4	2.4	"Regular"	19	15
"950"	10481	"Toyota"	"Previa All-Trac"	1993	"Vans"	"Automatic 4-spd"	"4-Wheel or All-Wheel Drive"	4	2.4	"Regular"	19	15
"951"	11434	"Toyota"	"Previa All-Trac"	1994	"Vans"	"Automatic 4-spd"	"4-Wheel or All-Wheel Drive"	4	2.4	"Regular"	19	15
"952"	11435	"Toyota"	"Previa All-Trac"	1994	"Vans"	"Automatic 4-spd"	"4-Wheel or All-Wheel Drive"	4	2.4	"Regular"	19	15
"953"	12385	"Toyota"	"Previa All-Trac"	1995	"Vans"	"Automatic 4-spd"	"4-Wheel or All-Wheel Drive"	4	2.4	"Regular"	19	15
"954"	12386	"Toyota"	"Previa All-Trac"	1995	"Vans"	"Automatic 4-spd"	"4-Wheel or All-Wheel Drive"	4	2.4	"Regular"	20	15
"955"	13130	"Toyota"	"Previa All-Trac"	1996	"Vans"	"Automatic 4-spd"	"4-Wheel or All-Wheel Drive"	4	2.4	"Regular"	19	15
"956"	13853	"Toyota"	"Previa All-Trac"	1997	"Vans"	"Automatic 4-spd"	"4-Wheel or All-Wheel Drive"	4	2.4	"Regular"	19	15
"957"	16705	"Toyota"	"Prius"	2001	"Compact Cars"	"Automatic (variable gear ratios)"	"Front-Wheel Drive"	4	1.5	"Regular"	41	42
"958"	17634	"Toyota"	"Prius"	2002	"Compact Cars"	"Automatic (variable gear ratios)"	"Front-Wheel Drive"	4	1.5	"Regular"	41	42
"959"	18608	"Toyota"	"Prius"	2003	"Compact Cars"	"Automatic (variable gear ratios)"	"Front-Wheel Drive"	4	1.5	"Regular"	41	42
"960"	19813	"Toyota"	"Prius"	2004	"Midsize Cars"	"Automatic (variable gear ratios)"	"Front-Wheel Drive"	4	1.5	"Regular"	45	48
"961"	20934	"Toyota"	"Prius"	2005	"Midsize Cars"	"Automatic (variable gear ratios)"	"Front-Wheel Drive"	4	1.5	"Regular"	45	48
"962"	22016	"Toyota"	"Prius"	2006	"Midsize Cars"	"Automatic (variable gear ratios)"	"Front-Wheel Drive"	4	1.5	"Regular"	45	48
"963"	23599	"Toyota"	"Prius"	2007	"Midsize Cars"	"Automatic (variable gear ratios)"	"Front-Wheel Drive"	4	1.5	"Regular"	45	48
"964"	24882	"Toyota"	"Prius"	2008	"Midsize Cars"	"Automatic (variable gear ratios)"	"Front-Wheel Drive"	4	1.5	"Regular"	45	48
"965"	25987	"Toyota"	"Prius"	2009	"Midsize Cars"	"Automatic (variable gear ratios)"	"Front-Wheel Drive"	4	1.5	"Regular"	45	48
"966"	26425	"Toyota"	"Prius"	2010	"Midsize Cars"	"Automatic (variable gear ratios)"	"Front-Wheel Drive"	4	1.8	"Regular"	48	51
"967"	30919	"Toyota"	"Prius"	2011	"Midsize Cars"	"Automatic (variable gear ratios)"	"Front-Wheel Drive"	4	1.8	"Regular"	48	51
"968"	31767	"Toyota"	"Prius"	2012	"Midsize Cars"	"Automatic (variable gear ratios)"	"Front-Wheel Drive"	4	1.8	"Regular"	48	51
"969"	33324	"Toyota"	"Prius"	2013	"Midsize Cars"	"Automatic (variable gear ratios)"	"Front-Wheel Drive"	4	1.8	"Regular"	48	51
"970"	34489	"Toyota"	"Prius"	2014	"Midsize Cars"	"Automatic (variable gear ratios)"	"Front-Wheel Drive"	4	1.8	"Regular"	48	51
"971"	35556	"Toyota"	"Prius"	2015	"Midsize Cars"	"Automatic (variable gear ratios)"	"Front-Wheel Drive"	4	1.8	"Regular"	48	51
"972"	32484	"Toyota"	"Prius Plug-in Hybrid"	2012	"Midsize Cars"	"Automatic (variable gear ratios)"	"Front-Wheel Drive"	4	1.8	"Regular Gas and Electricity"	49	51
"973"	33335	"Toyota"	"Prius Plug-in Hybrid"	2013	"Midsize Cars"	"Automatic (variable gear ratios)"	"Front-Wheel Drive"	4	1.8	"Regular Gas and Electricity"	49	51
"974"	34516	"Toyota"	"Prius Plug-in Hybrid"	2014	"Midsize Cars"	"Automatic (variable gear ratios)"	"Front-Wheel Drive"	4	1.8	"Regular Gas and Electricity"	49	51
"975"	35598	"Toyota"	"Prius Plug-in Hybrid"	2015	"Midsize Cars"	"Automatic (variable gear ratios)"	"Front-Wheel Drive"	4	1.8	"Regular Gas and Electricity"	49	51
"976"	32183	"Toyota"	"Prius c"	2012	"Compact Cars"	"Automatic (variable gear ratios)"	"Front-Wheel Drive"	4	1.5	"Regular"	46	53
"977"	33315	"Toyota"	"Prius c"	2013	"Compact Cars"	"Automatic (variable gear ratios)"	"Front-Wheel Drive"	4	1.5	"Regular"	46	53
"978"	34639	"Toyota"	"Prius c"	2014	"Compact Cars"	"Automatic (variable gear ratios)"	"Front-Wheel Drive"	4	1.5	"Regular"	46	53
"979"	35775	"Toyota"	"Prius c"	2015	"Compact Cars"	"Automatic (variable gear ratios)"	"Front-Wheel Drive"	4	1.5	"Regular"	46	53
"980"	31836	"Toyota"	"Prius v"	2012	"Midsize Station Wagons"	"Automatic (variable gear ratios)"	"Front-Wheel Drive"	4	1.8	"Regular"	40	44
"981"	33331	"Toyota"	"Prius v"	2013	"Midsize Station Wagons"	"Automatic (variable gear ratios)"	"Front-Wheel Drive"	4	1.8	"Regular"	40	44
"982"	34317	"Toyota"	"Prius v"	2014	"Midsize Station Wagons"	"Automatic (variable gear ratios)"	"Front-Wheel Drive"	4	1.8	"Regular"	40	44
"983"	35782	"Toyota"	"Prius v"	2015	"Midsize Station Wagons"	"Automatic (variable gear ratios)"	"Front-Wheel Drive"	4	1.8	"Regular"	40	44
"984"	34630	"Toyota"	"RAV4"	2014	"Small Sport Utility Vehicle 2WD"	"Automatic (S6)"	"Front-Wheel Drive"	4	2.5	"Regular"	31	24
"985"	35577	"Toyota"	"RAV4"	2015	"Small Sport Utility Vehicle 2WD"	"Automatic (S6)"	"Front-Wheel Drive"	4	2.5	"Regular"	30	23
"986"	13185	"Toyota"	"RAV4 2WD"	1996	"Special Purpose Vehicles"	"Automatic 4-spd"	"Front-Wheel Drive"	4	2	"Regular"	26	21
"987"	13186	"Toyota"	"RAV4 2WD"	1996	"Special Purpose Vehicles"	"Manual 5-spd"	"Front-Wheel Drive"	4	2	"Regular"	27	21
"988"	13914	"Toyota"	"RAV4 2WD"	1997	"Special Purpose Vehicles"	"Automatic 4-spd"	"Front-Wheel Drive"	4	2	"Regular"	26	21
"989"	13915	"Toyota"	"RAV4 2WD"	1997	"Special Purpose Vehicles"	"Manual 5-spd"	"Front-Wheel Drive"	4	2	"Regular"	26	21
"990"	14700	"Toyota"	"RAV4 2WD"	1998	"Special Purpose Vehicle 2WD"	"Automatic 4-spd"	"Front-Wheel Drive"	4	2	"Regular"	26	21
"991"	14701	"Toyota"	"RAV4 2WD"	1998	"Special Purpose Vehicle 2WD"	"Manual 5-spd"	"Front-Wheel Drive"	4	2	"Regular"	27	21
"992"	15501	"Toyota"	"RAV4 2WD"	1999	"Sport Utility Vehicle - 2WD"	"Automatic 4-spd"	"Front-Wheel Drive"	4	2	"Regular"	26	21
"993"	15502	"Toyota"	"RAV4 2WD"	1999	"Sport Utility Vehicle - 2WD"	"Manual 5-spd"	"Front-Wheel Drive"	4	2	"Regular"	27	21
"994"	16309	"Toyota"	"RAV4 2WD"	2000	"Sport Utility Vehicle - 2WD"	"Automatic 4-spd"	"Front-Wheel Drive"	4	2	"Regular"	26	21
"995"	16310	"Toyota"	"RAV4 2WD"	2000	"Sport Utility Vehicle - 2WD"	"Manual 5-spd"	"Front-Wheel Drive"	4	2	"Regular"	27	21
"996"	17188	"Toyota"	"RAV4 2WD"	2001	"Sport Utility Vehicle - 2WD"	"Automatic 4-spd"	"Front-Wheel Drive"	4	2	"Regular"	26	21
"997"	17189	"Toyota"	"RAV4 2WD"	2001	"Sport Utility Vehicle - 2WD"	"Manual 5-spd"	"Front-Wheel Drive"	4	2	"Regular"	28	22
"998"	18134	"Toyota"	"RAV4 2WD"	2002	"Sport Utility Vehicle - 2WD"	"Automatic 4-spd"	"Front-Wheel Drive"	4	2	"Regular"	26	21
"999"	18135	"Toyota"	"RAV4 2WD"	2002	"Sport Utility Vehicle - 2WD"	"Manual 5-spd"	"Front-Wheel Drive"	4	2	"Regular"	28	22
"1000"	19114	"Toyota"	"RAV4 2WD"	2003	"Sport Utility Vehicle - 2WD"	"Automatic 4-spd"	"Front-Wheel Drive"	4	2	"Regular"	26	21
"1001"	19115	"Toyota"	"RAV4 2WD"	2003	"Sport Utility Vehicle - 2WD"	"Manual 5-spd"	"Front-Wheel Drive"	4	2	"Regular"	28	22
"1002"	20239	"Toyota"	"RAV4 2WD"	2004	"Sport Utility Vehicle - 2WD"	"Automatic 4-spd"	"Front-Wheel Drive"	4	2.4	"Regular"	27	21
"1003"	20240	"Toyota"	"RAV4 2WD"	2004	"Sport Utility Vehicle - 2WD"	"Manual 5-spd"	"Front-Wheel Drive"	4	2.4	"Regular"	27	21
"1004"	21347	"Toyota"	"RAV4 2WD"	2005	"Sport Utility Vehicle - 2WD"	"Automatic 4-spd"	"Front-Wheel Drive"	4	2.4	"Regular"	27	21
"1005"	21348	"Toyota"	"RAV4 2WD"	2005	"Sport Utility Vehicle - 2WD"	"Manual 5-spd"	"Front-Wheel Drive"	4	2.4	"Regular"	27	21
"1006"	22687	"Toyota"	"RAV4 2WD"	2006	"Sport Utility Vehicle - 2WD"	"Automatic 4-spd"	"Front-Wheel Drive"	4	2.4	"Regular"	27	21
"1007"	22688	"Toyota"	"RAV4 2WD"	2006	"Sport Utility Vehicle - 2WD"	"Automatic 5-spd"	"Front-Wheel Drive"	6	3.5	"Regular"	27	19
"1008"	23768	"Toyota"	"RAV4 2WD"	2007	"Sport Utility Vehicle - 2WD"	"Automatic 4-spd"	"Front-Wheel Drive"	4	2.4	"Regular"	27	21
"1009"	23769	"Toyota"	"RAV4 2WD"	2007	"Sport Utility Vehicle - 2WD"	"Automatic 5-spd"	"Front-Wheel Drive"	6	3.5	"Regular"	27	19
"1010"	25008	"Toyota"	"RAV4 2WD"	2008	"Sport Utility Vehicle - 2WD"	"Automatic 4-spd"	"Front-Wheel Drive"	4	2.4	"Regular"	27	21
"1011"	25009	"Toyota"	"RAV4 2WD"	2008	"Sport Utility Vehicle - 2WD"	"Automatic 5-spd"	"Front-Wheel Drive"	6	3.5	"Regular"	27	19
"1012"	25657	"Toyota"	"RAV4 2WD"	2009	"Sport Utility Vehicle - 2WD"	"Automatic 5-spd"	"Front-Wheel Drive"	6	3.5	"Regular"	27	19
"1013"	26160	"Toyota"	"RAV4 2WD"	2009	"Sport Utility Vehicle - 2WD"	"Automatic 4-spd"	"Front-Wheel Drive"	4	2.5	"Regular"	28	22
"1014"	29642	"Toyota"	"RAV4 2WD"	2010	"Sport Utility Vehicle - 2WD"	"Automatic 4-spd"	"Front-Wheel Drive"	4	2.5	"Regular"	28	22
"1015"	29643	"Toyota"	"RAV4 2WD"	2010	"Sport Utility Vehicle - 2WD"	"Automatic 5-spd"	"Front-Wheel Drive"	6	3.5	"Regular"	27	19
"1016"	30764	"Toyota"	"RAV4 2WD"	2011	"Sport Utility Vehicle - 2WD"	"Automatic 4-spd"	"Front-Wheel Drive"	4	2.5	"Regular"	28	22
"1017"	30767	"Toyota"	"RAV4 2WD"	2011	"Sport Utility Vehicle - 2WD"	"Automatic 5-spd"	"Front-Wheel Drive"	6	3.5	"Regular"	27	19
"1018"	32196	"Toyota"	"RAV4 2WD"	2012	"Sport Utility Vehicle - 2WD"	"Automatic 4-spd"	"Front-Wheel Drive"	4	2.5	"Regular"	28	22
"1019"	32197	"Toyota"	"RAV4 2WD"	2012	"Sport Utility Vehicle - 2WD"	"Automatic 5-spd"	"Front-Wheel Drive"	6	3.5	"Regular"	27	19
"1020"	33425	"Toyota"	"RAV4 2WD"	2013	"Small Sport Utility Vehicle 2WD"	"Automatic (S6)"	"Front-Wheel Drive"	4	2.5	"Regular"	31	24
"1021"	13250	"Toyota"	"RAV4 4WD"	1996	"Special Purpose Vehicles"	"Automatic 4-spd"	"4-Wheel or All-Wheel Drive"	4	2	"Regular"	24	19
"1022"	13251	"Toyota"	"RAV4 4WD"	1996	"Special Purpose Vehicles"	"Manual 5-spd"	"4-Wheel or All-Wheel Drive"	4	2	"Regular"	24	19
"1023"	13978	"Toyota"	"RAV4 4WD"	1997	"Special Purpose Vehicles"	"Automatic 4-spd"	"4-Wheel or All-Wheel Drive"	4	2	"Regular"	24	19
"1024"	13979	"Toyota"	"RAV4 4WD"	1997	"Special Purpose Vehicles"	"Manual 5-spd"	"4-Wheel or All-Wheel Drive"	4	2	"Regular"	24	19
"1025"	14786	"Toyota"	"RAV4 4WD"	1998	"Special Purpose Vehicle 4WD"	"Automatic 4-spd"	"4-Wheel or All-Wheel Drive"	4	2	"Regular"	24	19
"1026"	14787	"Toyota"	"RAV4 4WD"	1998	"Special Purpose Vehicle 4WD"	"Manual 5-spd"	"4-Wheel or All-Wheel Drive"	4	2	"Regular"	24	20
"1027"	15585	"Toyota"	"RAV4 4WD"	1999	"Sport Utility Vehicle - 4WD"	"Automatic 4-spd"	"4-Wheel or All-Wheel Drive"	4	2	"Regular"	24	19
"1028"	15586	"Toyota"	"RAV4 4WD"	1999	"Sport Utility Vehicle - 4WD"	"Manual 5-spd"	"4-Wheel or All-Wheel Drive"	4	2	"Regular"	23	19
"1029"	16399	"Toyota"	"RAV4 4WD"	2000	"Sport Utility Vehicle - 4WD"	"Automatic 4-spd"	"4-Wheel or All-Wheel Drive"	4	2	"Regular"	24	19
"1030"	16400	"Toyota"	"RAV4 4WD"	2000	"Sport Utility Vehicle - 4WD"	"Manual 5-spd"	"4-Wheel or All-Wheel Drive"	4	2	"Regular"	23	19
"1031"	17294	"Toyota"	"RAV4 4WD"	2001	"Sport Utility Vehicle - 4WD"	"Automatic 4-spd"	"4-Wheel or All-Wheel Drive"	4	2	"Regular"	25	20
"1032"	17295	"Toyota"	"RAV4 4WD"	2001	"Sport Utility Vehicle - 4WD"	"Manual 5-spd"	"4-Wheel or All-Wheel Drive"	4	2	"Regular"	25	20
"1033"	18249	"Toyota"	"RAV4 4WD"	2002	"Sport Utility Vehicle - 4WD"	"Automatic 4-spd"	"4-Wheel or All-Wheel Drive"	4	2	"Regular"	25	20
"1034"	18250	"Toyota"	"RAV4 4WD"	2002	"Sport Utility Vehicle - 4WD"	"Manual 5-spd"	"4-Wheel or All-Wheel Drive"	4	2	"Regular"	25	20
"1035"	19245	"Toyota"	"RAV4 4WD"	2003	"Sport Utility Vehicle - 4WD"	"Automatic 4-spd"	"4-Wheel or All-Wheel Drive"	4	2	"Regular"	25	20
"1036"	19246	"Toyota"	"RAV4 4WD"	2003	"Sport Utility Vehicle - 4WD"	"Manual 5-spd"	"4-Wheel or All-Wheel Drive"	4	2	"Regular"	25	20
"1037"	20374	"Toyota"	"RAV4 4WD"	2004	"Sport Utility Vehicle - 4WD"	"Automatic 4-spd"	"4-Wheel or All-Wheel Drive"	4	2.4	"Regular"	24	20
"1038"	20375	"Toyota"	"RAV4 4WD"	2004	"Sport Utility Vehicle - 4WD"	"Manual 5-spd"	"4-Wheel or All-Wheel Drive"	4	2.4	"Regular"	25	19
"1039"	21483	"Toyota"	"RAV4 4WD"	2005	"Sport Utility Vehicle - 4WD"	"Automatic 4-spd"	"4-Wheel or All-Wheel Drive"	4	2.4	"Regular"	24	20
"1040"	21484	"Toyota"	"RAV4 4WD"	2005	"Sport Utility Vehicle - 4WD"	"Manual 5-spd"	"4-Wheel or All-Wheel Drive"	4	2.4	"Regular"	25	19
"1041"	22691	"Toyota"	"RAV4 4WD"	2006	"Sport Utility Vehicle - 4WD"	"Automatic 4-spd"	"4-Wheel or All-Wheel Drive"	4	2.4	"Regular"	25	20
"1042"	22692	"Toyota"	"RAV4 4WD"	2006	"Sport Utility Vehicle - 4WD"	"Automatic 5-spd"	"4-Wheel or All-Wheel Drive"	6	3.5	"Regular"	26	19
"1043"	23837	"Toyota"	"RAV4 4WD"	2007	"Sport Utility Vehicle - 4WD"	"Automatic 4-spd"	"4-Wheel or All-Wheel Drive"	4	2.4	"Regular"	25	20
"1044"	23838	"Toyota"	"RAV4 4WD"	2007	"Sport Utility Vehicle - 4WD"	"Automatic 5-spd"	"4-Wheel or All-Wheel Drive"	6	3.5	"Regular"	26	19
"1045"	25056	"Toyota"	"RAV4 4WD"	2008	"Sport Utility Vehicle - 4WD"	"Automatic 4-spd"	"4-Wheel or All-Wheel Drive"	4	2.4	"Regular"	25	20
"1046"	25057	"Toyota"	"RAV4 4WD"	2008	"Sport Utility Vehicle - 4WD"	"Automatic 5-spd"	"4-Wheel or All-Wheel Drive"	6	3.5	"Regular"	26	19
"1047"	25724	"Toyota"	"RAV4 4WD"	2009	"Sport Utility Vehicle - 4WD"	"Automatic 5-spd"	"4-Wheel or All-Wheel Drive"	6	3.5	"Regular"	26	19
"1048"	26213	"Toyota"	"RAV4 4WD"	2009	"Sport Utility Vehicle - 4WD"	"Automatic 4-spd"	"4-Wheel or All-Wheel Drive"	4	2.5	"Regular"	27	21
"1049"	29647	"Toyota"	"RAV4 4WD"	2010	"Sport Utility Vehicle - 4WD"	"Automatic 4-spd"	"All-Wheel Drive"	4	2.5	"Regular"	27	21
"1050"	29648	"Toyota"	"RAV4 4WD"	2010	"Sport Utility Vehicle - 4WD"	"Automatic 5-spd"	"All-Wheel Drive"	6	3.5	"Regular"	26	19
"1051"	30823	"Toyota"	"RAV4 4WD"	2011	"Sport Utility Vehicle - 4WD"	"Automatic 4-spd"	"All-Wheel Drive"	4	2.5	"Regular"	27	21
"1052"	30825	"Toyota"	"RAV4 4WD"	2011	"Sport Utility Vehicle - 4WD"	"Automatic 5-spd"	"All-Wheel Drive"	6	3.5	"Regular"	26	19
"1053"	32200	"Toyota"	"RAV4 4WD"	2012	"Sport Utility Vehicle - 4WD"	"Automatic 4-spd"	"All-Wheel Drive"	4	2.5	"Regular"	27	21
"1054"	32201	"Toyota"	"RAV4 4WD"	2012	"Sport Utility Vehicle - 4WD"	"Automatic 5-spd"	"All-Wheel Drive"	6	3.5	"Regular"	26	19
"1055"	33428	"Toyota"	"RAV4 AWD"	2013	"Small Sport Utility Vehicle 4WD"	"Automatic (S6)"	"All-Wheel Drive"	4	2.5	"Regular"	29	22
"1056"	34633	"Toyota"	"RAV4 AWD"	2014	"Small Sport Utility Vehicle 4WD"	"Automatic (S6)"	"All-Wheel Drive"	4	2.5	"Regular"	29	22
"1057"	35578	"Toyota"	"RAV4 AWD"	2015	"Small Sport Utility Vehicle 4WD"	"Automatic (S6)"	"All-Wheel Drive"	4	2.5	"Regular"	29	22
"1058"	16424	"Toyota"	"RAV4 EV"	2000	"Sport Utility Vehicle - 2WD"	""	"2-Wheel Drive"	NA	NA	"Electricity"	64	81
"1059"	17328	"Toyota"	"RAV4 EV"	2001	"Sport Utility Vehicle - 2WD"	""	"2-Wheel Drive"	NA	NA	"Electricity"	64	81
"1060"	18290	"Toyota"	"RAV4 EV"	2002	"Sport Utility Vehicle - 2WD"	""	"2-Wheel Drive"	NA	NA	"Electricity"	69	87
"1061"	19296	"Toyota"	"RAV4 EV"	2003	"Sport Utility Vehicle - 2WD"	""	"2-Wheel Drive"	NA	NA	"Electricity"	69	87
"1062"	33308	"Toyota"	"RAV4 EV"	2012	"Sport Utility Vehicle - 2WD"	"Automatic (variable gear ratios)"	"Front-Wheel Drive"	NA	NA	"Electricity"	74	78
"1063"	33397	"Toyota"	"RAV4 EV"	2013	"Small Sport Utility Vehicle 2WD"	"Automatic (variable gear ratios)"	"Front-Wheel Drive"	NA	NA	"Electricity"	74	78
"1064"	34425	"Toyota"	"RAV4 EV"	2014	"Small Sport Utility Vehicle 2WD"	"Automatic (variable gear ratios)"	"Front-Wheel Drive"	NA	NA	"Electricity"	74	78
"1065"	35786	"Toyota"	"RAV4 LE/XLE"	2015	"Small Sport Utility Vehicle 2WD"	"Automatic (S6)"	"Front-Wheel Drive"	4	2.5	"Regular"	31	24
"1066"	33429	"Toyota"	"RAV4 Limited AWD"	2013	"Small Sport Utility Vehicle 4WD"	"Automatic (S6)"	"All-Wheel Drive"	4	2.5	"Regular"	29	22
"1067"	34634	"Toyota"	"RAV4 Limited AWD"	2014	"Small Sport Utility Vehicle 4WD"	"Automatic (S6)"	"All-Wheel Drive"	4	2.5	"Regular"	29	22
"1068"	35579	"Toyota"	"RAV4 Limited AWD"	2015	"Small Sport Utility Vehicle 4WD"	"Automatic (S6)"	"All-Wheel Drive"	4	2.5	"Regular"	29	22
"1069"	14702	"Toyota"	"RAV4 Soft Top 2WD"	1998	"Special Purpose Vehicle 2WD"	"Automatic 4-spd"	"Front-Wheel Drive"	4	2	"Regular"	26	21
"1070"	14703	"Toyota"	"RAV4 Soft Top 2WD"	1998	"Special Purpose Vehicle 2WD"	"Manual 5-spd"	"Front-Wheel Drive"	4	2	"Regular"	27	21
"1071"	15503	"Toyota"	"RAV4 Soft Top 2WD"	1999	"Sport Utility Vehicle - 2WD"	"Automatic 4-spd"	"Front-Wheel Drive"	4	2	"Regular"	26	21
"1072"	15504	"Toyota"	"RAV4 Soft Top 2WD"	1999	"Sport Utility Vehicle - 2WD"	"Manual 5-spd"	"Front-Wheel Drive"	4	2	"Regular"	27	21
"1073"	16311	"Toyota"	"RAV4 Soft Top 2WD"	2000	"Sport Utility Vehicle - 2WD"	"Automatic 4-spd"	"Front-Wheel Drive"	4	2	"Regular"	26	21
"1074"	16312	"Toyota"	"RAV4 Soft Top 2WD"	2000	"Sport Utility Vehicle - 2WD"	"Manual 5-spd"	"Front-Wheel Drive"	4	2	"Regular"	27	21
"1075"	14788	"Toyota"	"RAV4 Soft Top 4WD"	1998	"Special Purpose Vehicle 4WD"	"Automatic 4-spd"	"4-Wheel or All-Wheel Drive"	4	2	"Regular"	24	20
"1076"	14789	"Toyota"	"RAV4 Soft Top 4WD"	1998	"Special Purpose Vehicle 4WD"	"Manual 5-spd"	"4-Wheel or All-Wheel Drive"	4	2	"Regular"	24	20
"1077"	15587	"Toyota"	"RAV4 Soft Top 4WD"	1999	"Sport Utility Vehicle - 4WD"	"Automatic 4-spd"	"4-Wheel or All-Wheel Drive"	4	2	"Regular"	24	20
"1078"	15588	"Toyota"	"RAV4 Soft Top 4WD"	1999	"Sport Utility Vehicle - 4WD"	"Manual 5-spd"	"4-Wheel or All-Wheel Drive"	4	2	"Regular"	24	20
"1079"	16401	"Toyota"	"RAV4 Soft Top 4WD"	2000	"Sport Utility Vehicle - 4WD"	"Automatic 4-spd"	"4-Wheel or All-Wheel Drive"	4	2	"Regular"	24	20
"1080"	16402	"Toyota"	"RAV4 Soft Top 4WD"	2000	"Sport Utility Vehicle - 4WD"	"Manual 5-spd"	"4-Wheel or All-Wheel Drive"	4	2	"Regular"	24	20
"1081"	17190	"Toyota"	"Sequoia 2WD"	2001	"Sport Utility Vehicle - 2WD"	"Automatic 4-spd"	"Rear-Wheel Drive"	8	4.7	"Regular"	16	12
"1082"	18136	"Toyota"	"Sequoia 2WD"	2002	"Sport Utility Vehicle - 2WD"	"Automatic 4-spd"	"Rear-Wheel Drive"	8	4.7	"Regular"	17	13
"1083"	19116	"Toyota"	"Sequoia 2WD"	2003	"Sport Utility Vehicle - 2WD"	"Automatic 4-spd"	"Rear-Wheel Drive"	8	4.7	"Regular"	17	13
"1084"	20241	"Toyota"	"Sequoia 2WD"	2004	"Sport Utility Vehicle - 2WD"	"Automatic 4-spd"	"Rear-Wheel Drive"	8	4.7	"Regular"	17	13
"1085"	21349	"Toyota"	"Sequoia 2WD"	2005	"Sport Utility Vehicle - 2WD"	"Automatic 5-spd"	"Rear-Wheel Drive"	8	4.7	"Regular"	17	14
"1086"	22460	"Toyota"	"Sequoia 2WD"	2006	"Sport Utility Vehicle - 2WD"	"Automatic 5-spd"	"Rear-Wheel Drive"	8	4.7	"Regular"	17	14
"1087"	23770	"Toyota"	"Sequoia 2WD"	2007	"Sport Utility Vehicle - 2WD"	"Automatic 5-spd"	"Rear-Wheel Drive"	8	4.7	"Regular"	17	14
"1088"	25010	"Toyota"	"Sequoia 2WD"	2008	"Sport Utility Vehicle - 2WD"	"Automatic (S5)"	"Rear-Wheel Drive"	8	4.7	"Regular"	17	14
"1089"	25011	"Toyota"	"Sequoia 2WD"	2008	"Sport Utility Vehicle - 2WD"	"Automatic (S6)"	"Rear-Wheel Drive"	8	5.7	"Regular"	19	14
"1090"	26161	"Toyota"	"Sequoia 2WD"	2009	"Sport Utility Vehicle - 2WD"	"Automatic (S5)"	"Rear-Wheel Drive"	8	4.7	"Regular"	17	14
"1091"	26162	"Toyota"	"Sequoia 2WD"	2009	"Sport Utility Vehicle - 2WD"	"Automatic (S6)"	"Rear-Wheel Drive"	8	5.7	"Regular"	19	14
