"id"	"make"	"model"	"year"	"class"	"trans"	"drive"	"cyl"	"displ"	"fuel"	"hwy"	"cty"
"2529"	4773	1	188	1988	9	18	7	6	2.8	8	24	17
"2530"	4774	1	188	1988	9	12	7	6	4.3	8	22	16
"2531"	5911	1	188	1989	9	12	7	4	2.5	8	26	18
"2532"	5912	1	188	1989	9	18	7	4	2.5	8	24	20
"2533"	5913	1	188	1989	9	18	7	6	2.8	8	24	17
"2534"	5914	1	188	1989	9	12	7	6	4.3	8	22	16
"2535"	6983	1	188	1990	9	12	7	4	2.5	8	25	18
"2536"	6984	1	188	1990	9	18	7	4	2.5	8	25	21
"2537"	6985	1	188	1990	9	18	7	6	2.8	8	24	17
"2538"	6986	1	188	1990	9	12	7	6	4.3	8	22	16
"2539"	6987	1	188	1990	9	18	7	6	4.3	8	22	15
"2540"	8109	1	188	1991	9	12	7	4	2.5	8	26	19
"2541"	8110	1	188	1991	9	18	7	4	2.5	8	25	21
"2542"	8111	1	188	1991	9	18	7	6	2.8	8	23	17
"2543"	8112	1	188	1991	9	12	7	6	4.3	8	22	16
"2544"	8113	1	188	1991	9	18	7	6	4.3	8	22	15
"2545"	9194	1	188	1992	9	12	7	4	2.5	8	24	18
"2546"	9195	1	188	1992	9	18	7	4	2.5	8	25	20
"2547"	9196	1	188	1992	9	18	7	6	2.8	8	23	17
"2548"	9197	1	188	1992	9	12	7	6	4.3	8	22	16
"2549"	9198	1	188	1992	9	12	7	6	4.3	8	20	15
"2550"	9199	1	188	1992	9	18	7	6	4.3	8	20	15
"2551"	10215	1	188	1993	9	12	7	4	2.5	8	24	18
"2552"	10216	1	188	1993	9	18	7	4	2.5	8	25	20
"2553"	10217	1	188	1993	9	18	7	6	2.8	8	23	17
"2554"	10218	1	188	1993	9	12	7	6	4.3	8	21	16
"2555"	10219	1	188	1993	9	18	7	6	4.3	8	22	16
"2556"	11169	1	188	1994	9	12	7	4	2.2	8	23	17
"2557"	11170	1	188	1994	9	18	7	4	2.2	8	26	20
"2558"	11171	1	188	1994	9	12	7	6	4.3	6	22	15
"2559"	11172	1	188	1994	9	12	7	6	4.3	8	22	16
"2560"	11173	1	188	1994	9	18	7	6	4.3	8	22	16
"2561"	11174	1	188	1994	9	18	7	6	4.3	6	23	16
"2562"	12135	1	188	1995	9	12	7	4	2.2	8	24	18
"2563"	12136	1	188	1995	9	18	7	4	2.2	8	26	21
"2564"	12137	1	188	1995	9	12	7	6	4.3	8	22	16
"2565"	12138	1	188	1995	9	12	7	6	4.3	6	21	15
"2566"	12139	1	188	1995	9	18	7	6	4.3	8	22	15
"2567"	12950	1	188	1996	9	12	7	4	2.2	8	25	18
"2568"	12951	1	188	1996	9	18	7	4	2.2	8	27	20
"2569"	12952	1	188	1996	9	12	7	6	4.3	8	22	18
"2570"	12953	1	188	1996	9	18	7	6	4.3	8	23	16
"2571"	13690	1	188	1997	9	12	7	4	2.2	8	25	18
"2572"	13691	1	188	1997	9	18	7	4	2.2	8	27	20
"2573"	13692	1	188	1997	9	12	7	6	4.3	8	21	15
"2574"	13693	1	188	1997	9	18	7	6	4.3	8	23	16
"2575"	14455	1	188	1998	10	12	7	4	2.2	8	24	17
"2576"	14456	1	188	1998	10	18	7	4	2.2	8	26	20
"2577"	14457	1	188	1998	10	12	7	6	4.3	8	20	15
"2578"	14458	1	188	1998	10	18	7	6	4.3	8	21	16
"2579"	15253	1	188	1999	10	12	7	4	2.2	8	24	17
"2580"	15254	1	188	1999	10	18	7	4	2.2	8	26	20
"2581"	15255	1	188	1999	10	12	7	6	4.3	8	20	15
"2582"	15256	1	188	1999	10	18	7	6	4.3	8	21	15
"2583"	16065	1	188	2000	10	12	7	4	2.2	8	24	17
"2584"	16066	1	188	2000	10	12	7	4	2.2	8	23	17
"2585"	16067	1	188	2000	10	18	7	4	2.2	8	26	20
"2586"	16068	1	188	2000	10	18	7	4	2.2	8	25	19
"2587"	16069	1	188	2000	10	12	7	6	4.3	8	20	15
"2588"	16070	1	188	2000	10	18	7	6	4.3	8	21	16
"2589"	16933	1	188	2001	10	12	7	6	4.3	8	20	15
"2590"	16934	1	188	2001	10	18	7	6	4.3	8	20	14
"2591"	17870	1	188	2002	10	18	7	6	4.3	8	20	14
"2592"	17871	1	188	2002	10	12	7	6	4.3	8	20	15
"2593"	18837	1	188	2003	10	12	7	4	2.2	8	23	17
"2594"	18838	1	188	2003	10	18	7	4	2.2	8	25	19
"2595"	18839	1	188	2003	10	12	7	6	4.3	8	21	15
"2596"	18840	1	188	2003	10	18	7	6	4.3	8	22	15
"2597"	17306	1	189	2001	10	12	7	4	2.2	4	23	17
"2598"	17307	1	189	2001	10	18	7	4	2.2	4	25	19
"2599"	18258	1	189	2002	10	12	7	4	2.2	4	23	17
"2600"	18259	1	189	2002	10	18	7	4	2.2	4	25	19
"2601"	6077	1	190	1989	20	18	3	6	2.8	8	22	16
"2602"	6078	1	190	1989	20	12	3	6	4.3	8	20	15
"2603"	6079	1	190	1989	20	12	3	6	4.3	8	20	15
"2604"	7145	1	190	1990	20	12	3	6	4.3	8	20	15
"2605"	7146	1	190	1990	20	18	3	6	4.3	8	19	15
"2606"	8273	1	190	1991	20	12	3	6	4.3	8	20	15
"2607"	8274	1	190	1991	20	18	3	6	4.3	8	19	14
"2608"	9339	1	190	1992	20	12	3	6	4.3	6	20	14
"2609"	9340	1	190	1992	20	12	3	6	4.3	8	20	15
"2610"	9341	1	190	1992	20	18	3	6	4.3	8	19	15
"2611"	10342	1	190	1993	20	12	3	6	4.3	8	19	15
"2612"	10343	1	190	1993	20	18	3	6	4.3	8	20	15
"2613"	11302	1	190	1994	20	12	3	6	4.3	8	20	16
"2614"	11303	1	190	1994	20	12	3	6	4.3	6	20	15
"2615"	11304	1	190	1994	20	18	3	6	4.3	6	20	15
"2616"	11305	1	190	1994	20	18	3	6	4.3	8	20	15
"2617"	12263	1	190	1995	20	12	3	6	4.3	6	20	15
"2618"	12264	1	190	1995	20	12	3	6	4.3	8	20	15
"2619"	12265	1	190	1995	20	18	3	6	4.3	8	19	15
"2620"	12266	1	190	1995	20	18	3	6	5.2	6	20	15
"2621"	13039	1	190	1996	20	12	3	6	4.3	8	20	15
"2622"	13040	1	190	1996	20	18	3	6	4.3	8	20	15
"2623"	13768	1	190	1997	20	12	3	6	4.3	8	20	15
"2624"	13769	1	190	1997	20	18	3	6	4.3	8	20	15
"2625"	14541	1	190	1998	22	12	3	6	4.3	8	19	14
"2626"	14542	1	190	1998	22	18	3	6	4.3	8	20	15
"2627"	15329	1	190	1999	22	12	3	6	4.3	8	19	14
"2628"	15330	1	190	1999	22	18	3	6	4.3	8	20	15
"2629"	16138	1	190	2000	22	12	3	6	4.3	8	19	14
"2630"	16139	1	190	2000	22	18	3	6	4.3	8	20	15
"2631"	17002	1	190	2001	22	12	3	6	4.3	8	17	13
"2632"	17003	1	190	2001	22	18	3	6	4.3	8	17	13
"2633"	17938	1	190	2002	22	12	3	6	4.3	8	18	14
"2634"	17939	1	190	2002	22	18	3	6	4.3	8	16	12
"2635"	18908	1	190	2003	22	12	3	6	4.3	8	18	14
"2636"	18909	1	190	2003	22	18	3	6	4.3	8	17	12
"2637"	20041	1	190	2004	22	12	3	6	4.3	8	18	14
"2638"	27559	1	191	1984	15	12	1	6	2.8	8	22	16
"2639"	27560	1	191	1984	15	17	1	6	2.8	8	22	16
"2640"	34293	1	235	2014	2	8	7	8	6.2	8	21	14
"2641"	35451	1	235	2015	2	8	7	8	6.2	6	21	14
"2642"	35905	1	235	2015	2	19	7	8	6.2	6	21	15
"2643"	18850	1	236	2003	21	12	7	8	5.3	8	18	14
"2644"	19955	1	236	2004	21	12	7	8	5.3	8	18	14
"2645"	21096	1	236	2005	21	12	7	8	6	6	18	14
"2646"	21097	1	236	2005	21	19	7	8	6	6	19	12
"2647"	22176	1	236	2006	21	12	7	8	6	6	18	14
"2648"	22177	1	236	2006	21	19	7	8	6	6	19	12
"2649"	19956	1	198	2004	21	12	7	8	5.3	8	19	16
"2650"	21082	1	198	2005	21	12	7	8	5.3	8	19	16
"2651"	22161	1	198	2006	21	12	7	8	5.3	8	19	16
"2652"	25578	1	198	2009	21	10	7	8	6	8	22	21
"2653"	29764	1	198	2010	21	10	7	8	6	8	22	21
"2654"	30458	1	198	2011	21	10	7	8	6	8	23	20
"2655"	31855	1	198	2012	21	10	7	8	6	8	23	20
"2656"	32626	1	198	2013	21	10	7	8	6	8	23	20
"2657"	20034	1	199	2004	22	12	3	8	5.3	8	17	15
"2658"	21150	1	199	2005	22	12	3	8	5.3	8	18	15
"2659"	22246	1	199	2006	22	12	3	8	5.3	8	18	15
"2660"	25586	1	199	2009	22	10	3	8	6	8	20	20
"2661"	29774	1	199	2010	22	10	2	8	6	8	22	21
"2662"	30466	1	199	2011	22	10	2	8	6	8	23	20
"2663"	31862	1	199	2012	22	10	2	8	6	8	23	20
"2664"	32628	1	199	2013	22	10	2	8	6	8	23	20
"2665"	15267	1	200	1999	21	12	7	6	4.3	8	19	14
"2666"	15268	1	200	1999	21	18	7	6	4.3	8	21	15
"2667"	15269	1	200	1999	21	12	7	8	4.8	8	19	14
"2668"	15270	1	200	1999	21	18	7	8	4.8	8	19	14
"2669"	15271	1	200	1999	21	12	7	8	5.3	8	19	14
"2670"	16082	1	200	2000	21	12	7	6	4.3	8	19	15
"2671"	16083	1	200	2000	21	18	7	6	4.3	8	21	15
"2672"	16084	1	200	2000	21	12	7	8	4.8	8	19	14
"2673"	16085	1	200	2000	21	18	7	8	4.8	8	19	14
"2674"	16086	1	200	2000	21	12	7	8	5.3	8	19	14
"2675"	16938	1	200	2001	21	12	7	6	4.3	8	20	15
"2676"	16939	1	200	2001	21	18	7	6	4.3	8	19	14
"2677"	16940	1	200	2001	21	12	7	8	4.8	8	19	14
"2678"	16941	1	200	2001	21	18	7	8	4.8	8	19	14
"2679"	16942	1	200	2001	21	12	7	8	5.3	8	18	14
"2680"	17874	1	200	2002	21	18	7	6	4.3	8	19	15
"2681"	17875	1	200	2002	21	12	7	8	5.3	8	17	13
"2682"	17876	1	200	2002	21	12	7	6	4.3	8	18	14
"2683"	17877	1	200	2002	21	12	7	8	4.8	8	18	14
"2684"	17878	1	200	2002	21	18	7	8	4.8	8	19	14
"2685"	17879	1	200	2002	21	12	7	8	5.3	8	17	13
"2686"	18845	1	200	2003	21	12	7	6	4.3	8	19	14
"2687"	18846	1	200	2003	21	18	7	6	4.3	8	19	14
"2688"	18847	1	200	2003	21	12	7	8	4.8	8	18	14
"2689"	18848	1	200	2003	21	18	7	8	4.8	8	19	14
"2690"	18849	1	200	2003	21	12	7	8	5.3	8	17	13
"2691"	19267	1	200	2003	21	12	7	8	5.3	4	18	13
"2692"	19957	1	200	2004	21	12	7	6	4.3	8	19	14
"2693"	19958	1	200	2004	21	18	7	6	4.3	8	19	14
"2694"	19959	1	200	2004	21	12	7	8	4.8	8	19	15
"2695"	19960	1	200	2004	21	18	7	8	4.8	8	19	14
"2696"	19961	1	200	2004	21	12	7	8	5.3	8	18	14
"2697"	19962	1	200	2004	21	12	7	8	6	8	16	13
"2698"	20387	1	200	2004	21	12	7	8	5.3	4	18	13
"2699"	21083	1	200	2005	21	12	7	6	4.3	8	19	14
"2700"	21084	1	200	2005	21	18	7	6	4.3	8	20	14
"2701"	21085	1	200	2005	21	12	7	8	4.8	8	19	15
"2702"	21086	1	200	2005	21	18	7	8	4.8	8	19	14
"2703"	21087	1	200	2005	21	12	7	8	5.3	8	19	14
"2704"	21088	1	200	2005	21	12	7	8	6	6	18	13
"2705"	21512	1	200	2005	21	12	7	8	5.3	4	19	14
"2706"	22162	1	200	2006	21	12	7	6	4.3	8	19	14
"2707"	22163	1	200	2006	21	18	7	6	4.3	8	20	14
"2708"	22164	1	200	2006	21	12	7	8	4.8	8	19	15
"2709"	22165	1	200	2006	21	18	7	8	4.8	8	19	14
"2710"	22166	1	200	2006	21	12	7	8	5.3	8	19	14
"2711"	22167	1	200	2006	21	12	7	8	6	6	18	13
"2712"	22625	1	200	2006	21	12	7	8	5.3	4	19	14
"2713"	15324	1	201	1999	22	12	3	6	4.3	8	19	14
"2714"	15325	1	201	1999	22	18	3	6	4.3	8	16	13
"2715"	15326	1	201	1999	22	12	3	8	4.8	8	17	14
"2716"	15327	1	201	1999	22	18	3	8	4.8	8	18	13
"2717"	15328	1	201	1999	22	12	3	8	5.3	8	16	13
"2718"	16133	1	201	2000	22	12	3	6	4.3	8	18	14
"2719"	16134	1	201	2000	22	18	3	6	4.3	8	16	13
"2720"	16135	1	201	2000	22	12	3	8	4.8	8	17	14
"2721"	16136	1	201	2000	22	18	3	8	4.8	8	18	13
"2722"	16137	1	201	2000	22	12	3	8	5.3	8	16	13
"2723"	16997	1	201	2001	22	12	3	6	4.3	8	18	14
"2724"	16998	1	201	2001	22	18	3	6	4.3	8	16	13
"2725"	16999	1	201	2001	22	12	3	8	4.8	8	16	13
"2726"	17000	1	201	2001	22	18	3	8	4.8	8	17	13
"2727"	17001	1	201	2001	22	12	3	8	5.3	8	16	13
"2728"	17932	1	201	2002	22	12	3	8	5.3	8	16	12
"2729"	17933	1	201	2002	22	12	3	6	4.3	8	17	13
"2730"	17934	1	201	2002	22	18	3	6	4.3	8	16	13
"2731"	17935	1	201	2002	22	12	3	8	4.8	8	16	13
"2732"	17936	1	201	2002	22	18	3	8	4.8	8	16	12
"2733"	17937	1	201	2002	22	12	3	8	5.3	8	16	13
"2734"	18902	1	201	2003	22	12	3	6	4.3	8	17	13
"2735"	18903	1	201	2003	22	18	3	6	4.3	8	17	13
"2736"	18904	1	201	2003	22	12	3	8	4.8	8	16	13
"2737"	18905	1	201	2003	22	18	3	8	4.8	8	17	13
"2738"	18906	1	201	2003	22	12	3	8	5.3	8	16	13
"2739"	19279	1	201	2003	22	12	3	8	5.3	4	16	12
"2740"	20035	1	201	2004	22	12	3	6	4.3	8	17	13
"2741"	20036	1	201	2004	22	18	3	6	4.3	8	17	13
"2742"	20037	1	201	2004	22	12	3	8	4.8	8	17	13
"2743"	20038	1	201	2004	22	18	3	8	4.8	8	16	13
"2744"	20039	1	201	2004	22	12	3	8	5.3	8	17	13
"2745"	20386	1	201	2004	22	12	3	8	5.3	4	16	12
"2746"	21151	1	201	2005	22	12	3	6	4.3	8	17	13
"2747"	21152	1	201	2005	22	18	3	6	4.3	8	18	13
"2748"	21153	1	201	2005	22	12	3	8	4.8	8	18	14
"2749"	21154	1	201	2005	22	18	3	8	4.8	8	18	14
"2750"	21155	1	201	2005	22	12	3	8	5.3	8	17	13
"2751"	21511	1	201	2005	22	12	3	8	5.3	4	17	13
"2752"	22247	1	201	2006	22	12	3	6	4.3	8	17	13
"2753"	22248	1	201	2006	22	18	3	6	4.3	8	18	13
"2754"	22249	1	201	2006	22	12	3	8	4.8	8	18	14
"2755"	22250	1	201	2006	22	18	3	8	4.8	8	18	14
"2756"	22251	1	201	2006	22	12	3	8	5.3	8	18	13
"2757"	22252	1	201	2006	22	12	3	8	6	6	16	13
"2758"	22634	1	201	2006	22	12	3	8	5.3	4	18	14
"2759"	20040	1	202	2004	22	12	3	8	6	8	15	12
"2760"	21156	1	202	2005	22	12	3	8	6	8	15	12
"2761"	15272	1	203	1999	21	12	7	8	5.3	8	18	14
"2762"	15273	1	203	1999	21	12	7	8	6	8	15	11
"2763"	16087	1	203	2000	21	12	7	8	5.3	8	18	14
"2764"	16088	1	203	2000	21	12	7	8	6	8	15	11
"2765"	29224	1	203	2002	21	12	1	8	6	8	13	10
"2766"	29225	1	203	2002	21	12	1	8	6	8	13	10
"2767"	19286	1	204	2003	21	12	7	8	6	5	11	10
"2768"	21564	1	205	2005	21	12	7	8	6	8	12	10
"2769"	20407	1	206	2004	21	12	7	8	6	1	11	9
"2770"	21528	1	206	2005	21	12	7	8	6	1	11	8
"2771"	21530	1	207	2005	22	12	3	8	6	1	11	8
"2772"	23631	1	208	2007	21	12	7	6	4.3	8	19	15
"2773"	23632	1	208	2007	21	12	7	8	4.8	8	19	14
"2774"	23633	1	208	2007	21	12	7	8	5.3	8	20	15
"2775"	23634	1	208	2007	21	12	7	8	6	8	18	13
"2776"	23847	1	208	2007	21	12	7	8	5.3	4	20	14
"2777"	24509	1	208	2008	21	12	7	6	4.3	8	20	15
"2778"	24510	1	208	2008	21	12	7	8	4.8	8	19	14
"2779"	24511	1	208	2008	21	12	7	8	5.3	8	20	15
"2780"	24512	1	208	2008	21	12	7	8	6	8	18	13
"2781"	24698	1	208	2008	21	12	7	8	5.3	4	20	15
"2782"	25575	1	208	2009	21	12	7	8	5.3	8	20	14
"2783"	25576	1	208	2009	21	14	7	8	5.3	8	20	14
"2784"	25577	1	208	2009	21	14	7	8	6	8	19	14
"2785"	25733	1	208	2009	21	12	7	8	5.3	4	20	14
"2786"	25734	1	208	2009	21	14	7	8	5.3	4	20	14
"2787"	25735	1	208	2009	21	14	7	8	6.2	4	19	13
"2788"	26063	1	208	2009	21	12	7	6	4.3	8	20	15
"2789"	26064	1	208	2009	21	12	7	8	4.8	8	19	14
"2790"	28707	1	208	2010	21	12	7	6	4.3	8	20	15
"2791"	29761	1	208	2010	21	12	7	8	4.8	4	19	14
"2792"	29762	1	208	2010	21	14	7	8	5.3	4	21	15
"2793"	29763	1	208	2010	21	14	7	8	6.2	4	19	13
"2794"	30155	1	208	2011	21	12	7	6	4.3	8	20	15
"2795"	30156	1	208	2011	21	14	7	8	5.3	4	21	15
"2796"	30157	1	208	2011	21	12	7	8	4.8	4	19	14
"2797"	30460	1	208	2011	21	14	7	8	6.2	4	18	13
"2798"	31435	1	208	2012	21	14	7	8	5.3	4	21	15
"2799"	31436	1	208	2012	21	14	7	8	6.2	4	18	13
"2800"	31437	1	208	2012	21	12	7	6	4.3	8	20	15
"2801"	31438	1	208	2012	21	12	7	8	4.8	4	19	14
"2802"	32413	1	208	2013	21	12	7	6	4.3	8	20	15
"2803"	32414	1	208	2013	21	14	7	8	5.3	4	21	15
"2804"	32416	1	208	2013	21	12	7	8	4.8	4	19	14
"2805"	32417	1	208	2013	21	14	7	8	6.2	4	18	13
"2806"	33687	1	208	2014	21	14	7	8	5.3	4	23	16
"2807"	34106	1	208	2014	21	14	7	6	4.3	4	24	18
"2808"	34625	1	208	2014	21	14	7	8	6.2	8	21	15
"2809"	34674	1	208	2015	21	14	7	8	5.3	4	23	16
"2810"	35569	1	208	2015	21	14	7	8	5.3	8	23	16
"2811"	35570	1	208	2015	21	14	7	6	4.3	4	24	18
"2812"	35814	1	208	2015	21	15	7	8	6.2	8	21	15
"2813"	35580	1	209	2015	15	14	7	8	5.3	4	20	15
"2814"	35581	1	209	2015	15	14	7	8	5.3	8	20	15
"2815"	35582	1	209	2015	15	14	7	6	4.3	4	21	16
"2816"	26217	1	210	2009	21	14	7	8	5.3	4	21	15
"2817"	29765	1	210	2010	21	14	7	8	5.3	4	22	15
"2818"	30158	1	210	2011	21	14	7	8	5.3	4	22	15
"2819"	31439	1	210	2012	21	14	7	8	5.3	4	22	15
"2820"	32415	1	210	2013	21	14	7	8	5.3	4	22	15
"2821"	22883	1	211	2007	21	12	7	8	5.3	8	19	16
"2822"	22908	1	212	2007	22	12	3	8	5.3	8	18	15
"2823"	22878	1	213	2007	21	12	7	6	4.3	8	20	14
"2824"	22879	1	213	2007	21	18	7	6	4.3	8	21	15
"2825"	22880	1	213	2007	21	12	7	8	4.8	8	19	15
"2826"	22881	1	213	2007	21	12	7	8	5.3	8	19	14
"2827"	22882	1	213	2007	21	12	7	8	6	6	17	13
"2828"	23039	1	213	2007	21	12	7	8	5.3	4	19	14
"2829"	22903	1	214	2007	22	12	3	6	4.3	8	17	14
"2830"	22904	1	214	2007	22	18	3	6	4.3	8	19	14
"2831"	22905	1	214	2007	22	12	3	8	4.8	8	18	14
"2832"	22906	1	214	2007	22	12	3	8	5.3	8	18	13
"2833"	22907	1	214	2007	22	12	3	8	6	6	16	13
"2834"	23046	1	214	2007	22	12	3	8	5.3	4	17	13
"2835"	23667	1	215	2007	22	12	3	6	4.3	8	18	14
"2836"	23668	1	215	2007	22	12	3	8	4.8	8	18	13
"2837"	23669	1	215	2007	22	12	3	8	5.3	8	19	14
"2838"	23670	1	215	2007	22	12	3	8	6	8	17	13
"2839"	23857	1	215	2007	22	12	3	8	5.3	4	18	14
"2840"	24528	1	215	2008	22	12	3	6	4.3	8	18	14
"2841"	24529	1	215	2008	22	12	3	8	4.8	8	18	14
"2842"	24530	1	215	2008	22	12	3	8	5.3	8	19	14
"2843"	24531	1	215	2008	22	12	3	8	6	8	17	13
"2844"	24700	1	215	2008	22	12	3	8	5.3	4	19	14
"2845"	25583	1	215	2009	22	12	3	8	5.3	8	19	14
"2846"	25584	1	215	2009	22	14	3	8	5.3	8	20	14
"2847"	25585	1	215	2009	22	14	3	8	6	8	18	13
"2848"	25772	1	215	2009	22	12	3	8	5.3	4	19	14
"2849"	25773	1	215	2009	22	14	3	8	5.3	4	20	14
"2850"	25774	1	215	2009	22	14	3	8	6.2	4	19	12
"2851"	26080	1	215	2009	22	12	3	6	4.3	8	18	14
"2852"	26081	1	215	2009	22	12	3	8	4.8	8	18	14
"2853"	28715	1	215	2010	22	12	2	6	4.3	8	18	14
"2854"	29771	1	215	2010	22	12	2	8	4.8	4	18	13
"2855"	29772	1	215	2010	22	14	2	8	5.3	4	21	15
"2856"	29773	1	215	2010	22	14	2	8	6.2	4	19	12
"2857"	30163	1	215	2011	22	12	2	6	4.3	8	18	14
"2858"	30164	1	215	2011	22	14	2	8	5.3	4	21	15
"2859"	30165	1	215	2011	22	12	2	8	4.8	4	18	13
"2860"	30468	1	215	2011	22	14	2	8	6.2	4	18	12
"2861"	31447	1	215	2012	22	14	2	8	5.3	4	21	15
"2862"	31448	1	215	2012	22	14	2	8	6.2	4	18	12
"2863"	31449	1	215	2012	22	12	2	6	4.3	8	18	14
"2864"	31450	1	215	2012	22	12	2	8	4.8	4	18	13
"2865"	32423	1	215	2013	22	12	2	6	4.3	8	18	14
"2866"	32424	1	215	2013	22	14	2	8	5.3	4	21	15
"2867"	32425	1	215	2013	22	12	2	8	4.8	4	18	13
"2868"	32426	1	215	2013	22	14	2	8	6.2	4	18	12
"2869"	33689	1	215	2014	22	14	2	8	5.3	4	22	16
"2870"	34111	1	215	2014	22	14	2	6	4.3	4	22	17
"2871"	34500	1	215	2014	22	14	2	8	6.2	8	20	14
"2872"	34676	1	215	2015	22	14	2	8	5.3	4	22	16
"2873"	35573	1	215	2015	22	14	2	8	5.3	8	22	16
"2874"	35574	1	215	2015	22	14	2	6	4.3	4	22	17
"2875"	35817	1	215	2015	22	15	2	8	6.2	8	21	15
"2876"	35588	1	216	2015	16	14	2	8	5.3	4	19	15
"2877"	35589	1	216	2015	16	14	2	8	5.3	8	19	15
"2878"	35590	1	216	2015	16	14	2	6	4.3	4	20	16
"2879"	18907	1	217	2003	22	12	3	8	6	8	15	12
"2880"	31679	1	218	2012	1	8	5	4	1.8	8	35	25
"2881"	31680	1	218	2012	1	18	5	4	1.8	8	35	26
"2882"	32052	1	218	2012	1	19	5	4	1.4	8	40	29
"2883"	32300	1	218	2012	1	8	5	4	1.4	8	37	27
"2884"	32575	1	218	2013	1	19	5	4	1.4	8	40	29
"2885"	32576	1	218	2013	1	8	5	4	1.4	8	37	27
"2886"	32691	1	218	2013	1	18	5	4	1.8	8	35	26
"2887"	32692	1	218	2013	1	8	5	4	1.8	8	35	25
"2888"	33810	1	218	2014	1	8	5	4	1.8	8	35	25
"2889"	33920	1	218	2014	1	18	5	4	1.8	8	35	26
"2890"	34054	1	218	2014	1	19	5	4	1.4	8	40	29
"2891"	34055	1	218	2014	1	8	5	4	1.4	8	37	27
"2892"	34986	1	218	2015	1	8	5	4	1.4	8	37	27
"2893"	35211	1	218	2015	1	19	5	4	1.4	8	40	29
"2894"	35213	1	218	2015	1	8	5	4	1.8	8	35	25
"2895"	35214	1	218	2015	1	18	5	4	1.8	8	35	26
"2896"	31652	1	219	2012	3	8	5	4	1.8	8	35	25
"2897"	31653	1	219	2012	3	18	5	4	1.8	8	35	26
"2898"	32035	1	219	2012	3	19	5	4	1.4	8	40	29
"2899"	32305	1	219	2012	3	8	5	4	1.4	8	37	27
"2900"	32598	1	219	2013	3	19	5	4	1.4	8	40	29
"2901"	32599	1	219	2013	3	8	5	4	1.4	8	37	27
"2902"	32708	1	219	2013	3	18	5	4	1.8	8	35	26
"2903"	32709	1	219	2013	3	8	5	4	1.8	8	35	25
"2904"	33845	1	219	2014	3	8	5	4	1.8	8	35	25
"2905"	33936	1	219	2014	3	18	5	4	1.8	8	35	26
"2906"	34080	1	219	2014	3	19	5	4	1.4	8	40	29
"2907"	34081	1	219	2014	3	8	5	4	1.4	8	37	27
"2908"	35009	1	219	2015	3	8	5	4	1.4	8	37	27
"2909"	35223	1	219	2015	3	19	5	4	1.4	8	40	29
"2910"	35225	1	219	2015	3	8	5	4	1.8	8	35	25
"2911"	35226	1	219	2015	3	18	5	4	1.8	8	35	26
"2912"	34082	1	220	2014	3	19	5	4	1.4	8	34	27
"2913"	34083	1	220	2014	3	8	5	4	1.4	8	33	25
"2914"	35010	1	220	2015	3	8	5	4	1.4	8	33	25
"2915"	35224	1	220	2015	3	19	5	4	1.4	8	34	27
"2916"	33316	1	221	2013	3	19	5	4	1.4	8	34	27
"2917"	33317	1	221	2013	3	8	5	4	1.4	8	33	25
"2918"	34056	1	221	2014	1	19	5	4	1.4	8	34	27
"2919"	34057	1	221	2014	1	8	5	4	1.4	8	33	25
"2920"	34987	1	221	2015	1	8	5	4	1.4	8	33	25
"2921"	35212	1	221	2015	1	19	5	4	1.4	8	34	27
"2922"	32567	1	222	2013	26	18	5	4	1.2	8	38	32
"2923"	32677	1	222	2013	26	12	5	4	1.2	8	37	28
"2924"	33786	1	222	2014	26	10	5	4	1.2	8	39	30
"2925"	33787	1	222	2014	26	18	5	4	1.2	8	39	31
"2926"	34891	1	222	2015	26	10	5	4	1.2	8	39	30
"2927"	34892	1	222	2015	26	18	5	4	1.2	8	39	31
"2928"	33640	1	223	2014	26	5	5	NA	NA	3	109	128
"2929"	35120	1	223	2015	26	5	5	NA	NA	3	109	128
"2930"	77	1	224	1985	26	11	5	4	1.5	8	32	28
"2931"	78	1	224	1985	26	18	5	4	1.5	8	39	32
"2932"	1770	1	224	1986	26	11	5	4	1.5	8	31	27
"2933"	1771	1	224	1986	26	18	5	4	1.5	8	38	32
"2934"	2988	1	224	1987	26	11	5	4	1.5	8	30	26
"2935"	2989	1	224	1987	26	18	5	4	1.5	8	37	31
"2936"	4215	1	224	1988	26	11	5	4	1.5	8	30	26
"2937"	4216	1	224	1988	26	18	5	4	1.5	8	37	31
"2938"	2990	1	225	1987	26	18	5	4	1.5	8	33	24
"2939"	4217	1	225	1988	26	18	5	4	1.5	8	33	24
"2940"	10452	1	226	1993	28	12	7	6	4.3	8	17	14
"2941"	10453	1	226	1993	28	12	7	8	5	8	16	12
"2942"	10454	1	226	1993	28	12	7	8	5.7	8	16	11
"2943"	11406	1	226	1994	28	12	7	6	4.3	8	17	14
"2944"	11407	1	226	1994	28	12	7	8	5	8	17	12
"2945"	11408	1	226	1994	28	12	7	8	5.7	8	16	11
"2946"	11409	1	226	1994	28	12	7	8	6.5	2	19	15
"2947"	12363	1	226	1995	28	12	7	6	4.3	8	15	13
"2948"	12364	1	226	1995	28	12	7	8	5	8	15	12
"2949"	12365	1	226	1995	28	12	7	8	6.5	2	18	15
"2950"	29465	1	227	1995	28	12	7	8	5.7	8	14	11
"2951"	11410	1	228	1994	28	12	7	8	5.7	8	16	11
"2952"	10455	1	229	1993	28	12	7	8	5.7	8	16	11
"2953"	29553	1	230	1995	29	12	7	8	5.7	8	13	11
